ticker,tier2_scope1_tco2e,tier2_scope1_method,tier2_scope1_sector_used,tier2_scope1_peer_count,tier2_scope1_notes,tier2_scope2_tco2e,tier2_scope2_method,tier2_scope2_sector_used,tier2_scope2_peer_count,tier2_scope2_notes
VRT,109558.0,median_model_revenue+employees,sector:Industrials,40,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (40 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (6.94524e-06) x this company's revenue ($11,479,600,128) = 79,729 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.09963) x this company's employee count (34,000) = 139,387 tCO2e. Final estimate is the average of the available method(s): 109,558 tCO2e.",114552.2,median_model_revenue+employees,sector:Industrials,28,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (28 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.89188e-06) x this company's revenue ($11,479,600,128) = 113,555 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (3.39852) x this company's employee count (34,000) = 115,550 tCO2e. Final estimate is the average of the available method(s): 114,552 tCO2e."
VICI,11313.8,median_model_revenue+employees,sector:Real Estate,8,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (8 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.49255e-06) x this company's revenue ($4,097,604,096) = 22,506 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.331) x this company's employee count (28) = 121 tCO2e. Final estimate is the average of the available method(s): 11,314 tCO2e.",18375.1,median_model_revenue+employees,sector:Real Estate,7,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (7 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (7.54576e-06) x this company's revenue ($4,097,604,096) = 30,920 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (208.239) x this company's employee count (28) = 5,831 tCO2e. Final estimate is the average of the available method(s): 18,375 tCO2e."
VMC,1655781.8,median_model_revenue+employees,sector:Materials,19,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Materials' (19 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (0.000159601) x this company's revenue ($8,115,800,064) = 1,295,293 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (174.599) x this company's employee count (11,548) = 2,016,271 tCO2e. Final estimate is the average of the available method(s): 1,655,782 tCO2e.",934304.7,median_model_revenue+employees,sector:Materials,9,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Materials' (9 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (0.000101463) x this company's revenue ($8,115,800,064) = 823,455 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (90.5052) x this company's employee count (11,548) = 1,045,154 tCO2e. Final estimate is the average of the available method(s): 934,305 tCO2e."
WRB,5371.8,median_model_revenue+employees,sector:Financials,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.36817e-07) x this company's revenue ($14,896,102,400) = 7,996 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.312029) x this company's employee count (8,804) = 2,747 tCO2e. Final estimate is the average of the available method(s): 5,372 tCO2e.",2615.5,median_model_revenue+employees,sector:Financials,17,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (17 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.98278e-07) x this company's revenue ($14,896,102,400) = 2,954 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.25868) x this company's employee count (8,804) = 2,277 tCO2e. Final estimate is the average of the available method(s): 2,615 tCO2e."
WAB,105146.3,median_model_revenue+employees,sector:Industrials,40,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (40 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (6.94524e-06) x this company's revenue ($11,980,000,256) = 83,204 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.09963) x this company's employee count (31,000) = 127,089 tCO2e. Final estimate is the average of the available method(s): 105,146 tCO2e.",111929.4,median_model_revenue+employees,sector:Industrials,28,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (28 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.89188e-06) x this company's revenue ($11,980,000,256) = 118,505 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (3.39852) x this company's employee count (31,000) = 105,354 tCO2e. Final estimate is the average of the available method(s): 111,929 tCO2e."
WMT,11864389.3,median_model_revenue+employees,sector:Consumer Staples,24,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Staples' (24 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (1.05335e-05) x this company's revenue ($735,839,977,472) = 7,750,974 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (7.60848) x this company's employee count (2,100,000) = 15,977,804 tCO2e. Final estimate is the average of the available method(s): 11,864,389 tCO2e.",3597630.5,median_model_revenue+employees,sector:Consumer Staples,16,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Staples' (16 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (2.81277e-06) x this company's revenue ($735,839,977,472) = 2,069,748 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (2.44072) x this company's employee count (2,100,000) = 5,125,514 tCO2e. Final estimate is the average of the available method(s): 3,597,631 tCO2e."
WFC,53092.4,median_model_revenue+employees,sector:Financials,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.36817e-07) x this company's revenue ($83,026,001,920) = 44,570 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.312029) x this company's employee count (197,466) = 61,615 tCO2e. Final estimate is the average of the available method(s): 53,092 tCO2e.",33771.4,median_model_revenue+employees,sector:Financials,17,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (17 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.98278e-07) x this company's revenue ($83,026,001,920) = 16,462 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.25868) x this company's employee count (197,466) = 51,081 tCO2e. Final estimate is the average of the available method(s): 33,771 tCO2e."
WST,16061.6,median_model_revenue+employees,sector:Health Care,25,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Health Care' (25 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (3.54491e-06) x this company's revenue ($3,326,799,872) = 11,793 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (1.88241) x this company's employee count (10,800) = 20,330 tCO2e. Final estimate is the average of the available method(s): 16,062 tCO2e.",15892.8,median_model_revenue+employees,sector:Health Care,18,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Health Care' (18 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (3.19915e-06) x this company's revenue ($3,326,799,872) = 10,643 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.95766) x this company's employee count (10,800) = 21,143 tCO2e. Final estimate is the average of the available method(s): 15,893 tCO2e."
WSM,27342.1,median_model_revenue+employees,sector:Consumer Discretionary,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Discretionary' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (3.71647e-06) x this company's revenue ($8,005,155,840) = 29,751 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (1.25926) x this company's employee count (19,800) = 24,933 tCO2e. Final estimate is the average of the available method(s): 27,342 tCO2e.",44334.7,median_model_revenue+employees,sector:Consumer Discretionary,18,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Discretionary' (18 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (6.64506e-06) x this company's revenue ($8,005,155,840) = 53,195 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.79165) x this company's employee count (19,800) = 35,475 tCO2e. Final estimate is the average of the available method(s): 44,335 tCO2e."
WTW,10215.8,median_model_revenue+employees,sector:Financials,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.36817e-07) x this company's revenue ($10,101,999,616) = 5,423 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.312029) x this company's employee count (48,100) = 15,009 tCO2e. Final estimate is the average of the available method(s): 10,216 tCO2e.",7222.8,median_model_revenue+employees,sector:Financials,17,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (17 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.98278e-07) x this company's revenue ($10,101,999,616) = 2,003 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.25868) x this company's employee count (48,100) = 12,443 tCO2e. Final estimate is the average of the available method(s): 7,223 tCO2e."
WDAY,3253.4,median_model_revenue+employees,sub_industry:Application Software,7,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Application Software' (7 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (2.60656e-07) x this company's revenue ($10,154,999,808) = 2,647 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.18472) x this company's employee count (20,896) = 3,860 tCO2e. Final estimate is the average of the available method(s): 3,253 tCO2e.",12263.1,median_model_revenue+employees,sub_industry:Application Software,7,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Application Software' (7 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.10231e-07) x this company's revenue ($10,154,999,808) = 9,243 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.731378) x this company's employee count (20,896) = 15,283 tCO2e. Final estimate is the average of the available method(s): 12,263 tCO2e."
WYNN,31720.3,median_model_revenue+employees,sector:Consumer Discretionary,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Discretionary' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (3.71647e-06) x this company's revenue ($7,413,425,152) = 27,552 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (1.25926) x this company's employee count (28,500) = 35,889 tCO2e. Final estimate is the average of the available method(s): 31,720 tCO2e.",50162.4,median_model_revenue+employees,sector:Consumer Discretionary,18,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Discretionary' (18 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (6.64506e-06) x this company's revenue ($7,413,425,152) = 49,263 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.79165) x this company's employee count (28,500) = 51,062 tCO2e. Final estimate is the average of the available method(s): 50,162 tCO2e."
ZBH,27245.5,median_model_revenue+employees,sub_industry:Health Care Equipment,6,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Health Care Equipment' (6 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (3.85286e-06) x this company's revenue ($8,508,800,000) = 32,783 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (1.27693) x this company's employee count (17,000) = 21,708 tCO2e. Final estimate is the average of the available method(s): 27,246 tCO2e.",24506.9,median_model_revenue+employees,sub_industry:Health Care Equipment,5,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Health Care Equipment' (5 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (3.17691e-06) x this company's revenue ($8,508,800,000) = 27,032 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.29306) x this company's employee count (17,000) = 21,982 tCO2e. Final estimate is the average of the available method(s): 24,507 tCO2e."
